name,price,category,product_url,image_urls
The Kallisto Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-kallisto-diamond-gemstone-ring-46735.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00524R-6_23.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00524R-6_23.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00524R-1__2107636722.jpg
The Harleen Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-harleen-diamond-gemstone-ring-46756.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00674G-6_517.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00674G-6_517.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00674G-1__602215810.jpg
The Mikaela Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-mikaela-diamond-gemstone-ring-46737.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00544R-6_113.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00544R-6_113.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00544R-1__211055968.jpg
The Fawn Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-fawn-diamond-gemstone-ring-46744.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00638R-6_855.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00638R-6_855.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00638R-1__430250546.jpg
Bracelet and Bangles,,rings,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
The Soani Diamond Ring Ships Faster,,rings,https://www.pcjeweller.com/the-soani-diamond-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00219-3__526958834.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00219-3__526958834.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00219-6-(1)__459493723.jpg
The Cassius Diamond Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-cassius-diamond-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00216-6_779_738.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/l/LR00216-6_779_738.jpg
The Christian Silver Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-christian-silver-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00425_113.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/l/LR00425_113.jpg
The Sheryll Diamond Silver Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-sheryll-diamond-silver-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR02945_775.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/thumb/l/LR02945_775.jpg
The Libet Diamond Ring Ship Faster,,rings,https://www.pcjeweller.com/the-libet-diamond-ring-ship-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00545-1__1441586860.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00545-1__1441586860.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00545-1__1870930415.jpg
The Daveigh Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-daveigh-diamond-gemstone-ring-46769.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00873B-6_523.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00873B-6_523.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00873B-1__1405599494.jpg
The Mariska Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-mariska-diamond-gemstone-ring-46768.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00871R-6_587.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00871R-6_587.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00871R-1__212898695.jpg
